NONCTLTRTSETID,PlantSpecies2018,FungalGenus2018,EMF_ORIGIN_TED,EMF_ORIGIN_ALT,Hoeksema2018,EXPERIMENTID,CTLTRTSETID,LASTNAME1,LASTNAME2,PAPERYEAR,JOURNALNAME,PAPERTITLE,PAPERDATASOURCENAME,EFFECTSIZE1,ESTVAR1,ESTVAR3,ctrl_mass,ctrl_reps,ctrl_sd,trt_mass,trt_reps,trt_sd,PlantFamily,PlantSpecies,PlantSpeciesMar2017,FungalGenus,PLANTLIFEHISTORY,FUNGROUP,NONMYCOCONTROL,NONMYCOCONTROL2,FERTP,FERTN,INOC.COMPLEXITY,STERILIZED,MYCORRHIZAETYPE,LOCATION,DOMESTICATED,Rua2016,Rua2017,Loc_Ad_appropriate,LA_Code,Plant_Lat,Plant_Long,Fung_Lat,Fung_Long,Soil_Lat,Soil_Long,AM_single_genus,EM_single_genus,Karst2018
15992,NA,NA,NA,NA,NO,1475,16051,de Souza,Antoniolli,2012,Ciência Florestal,EFFECT OF ECTOMYCORRHIZAL FUNGI ISOLATES INOCULATION IN Eucalyptus grandis Hill ex Maiden SEEDLINGS DEVELOPMENT,2016 Search,0.100619098,0.4,NA,4355,5,NA,4816,5,NA,myrtaceae,eucalyptus_grandis,eucalyptus_grandis,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
15993,NA,NA,NA,NA,NO,1475,16051,de Souza,Antoniolli,2012,Ciência Florestal,EFFECT OF ECTOMYCORRHIZAL FUNGI ISOLATES INOCULATION IN Eucalyptus grandis Hill ex Maiden SEEDLINGS DEVELOPMENT,2016 Search,0.337128082,0.4,NA,4355,5,NA,6101,5,NA,myrtaceae,eucalyptus_grandis,eucalyptus_grandis,scleroderma,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
15994,NA,NA,NA,NA,NO,1475,16051,de Souza,Antoniolli,2012,Ciência Florestal,EFFECT OF ECTOMYCORRHIZAL FUNGI ISOLATES INOCULATION IN Eucalyptus grandis Hill ex Maiden SEEDLINGS DEVELOPMENT,2016 Search,0.102486124,0.4,NA,4355,5,NA,4825,5,NA,myrtaceae,eucalyptus_grandis,eucalyptus_grandis,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Multi,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
15995,NA,NA,NA,NA,NO,1475,16050,de Souza,Antoniolli,2012,Ciência Florestal,EFFECT OF ECTOMYCORRHIZAL FUNGI ISOLATES INOCULATION IN Eucalyptus grandis Hill ex Maiden SEEDLINGS DEVELOPMENT,2016 Search,0.247423373,0.4,NA,3605,5,NA,4617,5,NA,myrtaceae,eucalyptus_grandis,eucalyptus_grandis,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Multi,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
15996,NA,NA,NA,NA,NO,1475,16051,de Souza,Antoniolli,2012,Ciência Florestal,EFFECT OF ECTOMYCORRHIZAL FUNGI ISOLATES INOCULATION IN Eucalyptus grandis Hill ex Maiden SEEDLINGS DEVELOPMENT,2016 Search,-0.030305349,0.4,NA,4355,5,NA,4225,5,NA,myrtaceae,eucalyptus_grandis,eucalyptus_grandis,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Multi,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
15997,NA,NA,NA,NA,NO,1496,15999,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,0.292560131,NA,NA,16.36,NA,NA,21.92,NA,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
15998,NA,NA,NA,NA,NO,1496,15998,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,-0.772463105,2,NA,15.9091,1,NA,7.348,1,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
15999,NA,NA,NA,NA,NO,1496,16052,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,-9.421649096,2,NA,159091,1,NA,12.8788,1,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
16000,NA,NA,NA,NA,NO,1496,15998,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,0.217410926,2,NA,15.9091,1,NA,19.7727,1,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
16001,NA,NA,NA,NA,NO,1496,15998,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,0.505092998,2,NA,15.9091,1,NA,26.3636,1,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
16002,NA,NA,NA,NA,NO,1496,15998,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,0.587787363,2,NA,15.9091,1,NA,28.6364,1,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
16003,NA,NA,NA,NA,NO,1496,15998,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,-0.23511694,2,NA,15.9091,1,NA,12.5758,1,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
16004,NA,NA,NA,NA,NO,1496,15998,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,-1.071275664,2,NA,15.9091,1,NA,5.45,1,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,amanita,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
16005,NA,NA,NA,NA,NO,1496,15998,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,0.595690013,2,NA,15.9091,1,NA,28.8636,1,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,scleroderma,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
16006,NA,NA,NA,NA,NO,1496,15998,Costa,Grazziotti,2015,REVISTA ARVORE,In vitro evaluation of Eucalyptus ectomycorrhizae on substrate with phosphorus doses for fungal pre-selection,2016 Search,0.697897307,2,NA,15.9091,1,NA,31.9697,1,NA,myrtaceae,eucalyptus_urophylla,eucalyptus_urophylla,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
16007,NA,NA,NA,NA,NO,1460,15933,Kariman,Barker,2014,Mycorrhiza,Ecto- and arbuscular mycorrhizal symbiosis can induce tolerance to toxic pulses of phosphorus in jarrah (Eucalyptus marginata) seedlings,2016 Search,0.597837001,0.666666667,NA,1.1,3,NA,2,3,NA,myrtaceae,eucalyptus_marginata,eucalyptus_marginata,austroboletus,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,YES,I,32.72,116.06,32.339,116.062,NA,NA,NO,NO,YES
16008,NA,NA,NA,NA,NO,1460,15933,Kariman,Barker,2014,Mycorrhiza,Ecto- and arbuscular mycorrhizal symbiosis can induce tolerance to toxic pulses of phosphorus in jarrah (Eucalyptus marginata) seedlings,2016 Search,0.435318071,0.666666667,NA,1.1,3,NA,1.7,3,NA,myrtaceae,eucalyptus_marginata,eucalyptus_marginata,scleroderma,perennial,nonNwood,none,mics_not_added,Pyes,Nno,Single,STERyes,EM,lab,NA,NO,YES,YES,I,-32.72,116.06,-32.041,115.801,NA,NA,NO,NO,YES
16009,NA,NA,NA,NA,NO,1539,15936,Alves,Oliveira ,2010,Brazilian Journal of Microbiology,Utilization of rocks and ectomycorrhizal fungi to promote growth of eucalypt,2016 Search,0.465569032,NA,NA,1.13,NA,NA,1.8,NA,NA,myrtaceae,eucalyptus_dunnii,eucalyptus_dunnii,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
16010,NA,NA,NA,NA,NO,1539,15935,Alves,Oliveira,2010,Brazilian Journal of Microbiology,Utilization of rocks and ectomycorrhizal fungi to promote growth of eucalypt,2016 Search,0.494476486,NA,NA,1.11,NA,NA,1.82,NA,NA,myrtaceae,eucalyptus_dunnii,eucalyptus_dunnii,pisolithus,perennial,nonNwood,none,mics_not_added,Pyes,Nyes,Single,STERyes,EM,lab,NA,NO,YES,NO,NA,NA,NA,NA,NA,NA,NA,NO,NO,YES
